Date,Time,Temperature,,,Year,Stream,Kittle,Mile,Easting,Northing
10/4/1998,08:12:12.0,43.2,,,,,,,,
10/4/1998,10:12:12.0,43.9,,,,,,,,
10/4/1998,12:12:12.0,45.4,,,,,,,,
10/4/1998,14:12:12.0,46.8,,,,,,,,
10/4/1998,16:12:12.0,46.8,,,,,,,,
10/4/1998,18:12:12.0,47.6,,,,,,,,
10/4/1998,20:12:12.0,46.8,,,,,,,,
10/4/1998,22:12:12.0,46.8,,,,,,,,
10/5/1998,00:12:12.0,46.8,,,,,,,,
10/5/1998,02:12:12.0,46.8,,,,,,,,
10/5/1998,04:12:12.0,46.8,,,,,,,,
10/5/1998,06:12:12.0,46.1,,,,,,,,
10/5/1998,08:12:12.0,46.1,,,,,,,,
10/5/1998,10:12:12.0,46.8,,,,,,,,
10/5/1998,12:12:12.0,47.6,,,,,,,,
10/5/1998,14:12:12.0,47.6,,,,,,,,
10/5/1998,16:12:12.0,47.6,,,,,,,,
10/5/1998,18:12:12.0,47.6,,,,,,,,
10/5/1998,20:12:12.0,46.8,,,,,,,,
10/5/1998,22:12:12.0,46.8,,,,,,,,
10/6/1998,00:12:12.0,47.6,,,,,,,,
10/6/1998,02:12:12.0,47.6,,,,,,,,
10/6/1998,04:12:12.0,47.6,,,,,,,,
10/6/1998,06:12:12.0,47.6,,,,,,,,
10/6/1998,08:12:12.0,47.6,,,,,,,,
10/6/1998,10:12:12.0,47.6,,,,,,,,
10/6/1998,12:12:12.0,47.6,,,,,,,,
10/6/1998,14:12:12.0,47.6,,,,,,,,
10/6/1998,16:12:12.0,47.6,,,,,,,,
10/6/1998,18:12:12.0,47.6,,,,,,,,
10/6/1998,20:12:12.0,47.6,,,,,,,,
10/6/1998,22:12:12.0,47.6,,,,,,,,
10/7/1998,00:12:12.0,47.6,,,,,,,,
10/7/1998,02:12:12.0,47.6,,,,,,,,
10/7/1998,04:12:12.0,47.6,,,,,,,,
10/7/1998,06:12:12.0,47.6,,,,,,,,
10/7/1998,08:12:12.0,47.6,,,,,,,,
10/7/1998,10:12:12.0,47.6,,,,,,,,
10/7/1998,12:12:12.0,47.6,,,,,,,,
10/7/1998,14:12:12.0,49,,,,,,,,
10/7/1998,16:12:12.0,49.7,,,,,,,,
10/7/1998,18:12:12.0,49.7,,,,,,,,
10/7/1998,20:12:12.0,49,,,,,,,,
10/7/1998,22:12:12.0,48.3,,,,,,,,
